adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,belongs_to_collection,budget,genres,homepage,imdb_id,origin_country,production_companies,production_countries,revenue,runtime,spoken_languages,status,tagline,is_marvel
False,/kIBK5SKwgqIIuRKhhWrJn3XkbPq.jpg,"[28, 12, 878]",99861,en,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",15.5834,/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,2015-04-22,Avengers: Age of Ultron,False,7.271,24139,The Avengers Collection,235000000,"['Action', 'Adventure', 'Science Fiction']",https://www.marvel.com/movies/avengers-age-of-ultron,tt2395427,['US'],['Marvel Studios'],['United States of America'],1405403694,141,['English'],Released,A new age has come.,true
False,/wKrxeY6lbu7KFBsWVcMH6M8avwr.jpg,"[10751, 16, 12, 35]",211672,en,Minions,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",4.319,/dr02BdCNAUPVU07aOodwPYv6HCf.jpg,2015-06-17,Minions,False,6.418,10985,Minions Collection,74000000,"['Family', 'Animation', 'Adventure', 'Comedy']",http://www.minionsmovie.com/,tt2293640,['US'],"['Illumination', 'Universal Pictures']",['United States of America'],1159457503,91,['English'],Released,Go back to where it all began.,false
False,/8lBViysvNJBPkl6zG1LVAaW3qhj.jpg,"[28, 12, 53]",206647,en,Spectre,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",9.2288,/zj8ongFhtWNsVlfjOGo8pSr7PQg.jpg,2015-10-26,Spectre,False,6.567,11075,James Bond Collection,245000000,"['Action', 'Adventure', 'Thriller']",https://mgm.com/movies/spectre,tt2379713,['GB'],"['Metro-Goldwyn-Mayer', 'Columbia Pictures', 'EON Productions', 'B24']","['United Kingdom', 'United States of America']",880707597,148,"['French', 'English', 'Spanish', 'Italian', 'German']",Released,,false
False,/jJKZaTBNenlFclQyjrnvzkRmvWE.jpg,"[16, 10751, 12, 18, 35]",150540,en,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",16.5969,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-17,Inside Out,False,7.909,23188,Inside Out Collection,175000000,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",http://movies.disney.com/inside-out,tt2096673,['US'],['Pixar'],['United States of America'],857611174,95,['English'],Released,Meet the little voices inside your head.,false
False,/vYIUN5rrCncHFY8WvcuXQlM4hk5.jpg,"[28, 12]",177677,en,Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet—eradicating 'The Syndicate', an International and highly-skilled rogue organization committed to destroying the IMF.",7.5484,/fRJLXQBHK2wyznK5yZbO7vmsuVK.jpg,2015-07-28,Mission: Impossible - Rogue Nation,False,7.221,9547,Mission: Impossible Collection,150000000,"['Action', 'Adventure']",,tt2381249,['US'],"['Paramount Pictures', 'Bad Robot', 'Odin', 'Skydance Media']",['United States of America'],682716636,131,"['German', 'English', 'Swedish']",Released,Desperate times. Desperate measures.,false
False,/qVgLMRVNB5bHU0inmRa0ueShacN.jpg,"[28, 12, 878]",131634,en,The Hunger Games: Mockingjay - Part 2,"As the war between the Capitol and the districts reaches its peak, Katniss Everdeen embarks on a perilous mission to liberate Panem and confront President Snow. Joined by a team of trusted allies, she navigates deadly traps, shifting loyalties, and the heavy cost of rebellion, determined to bring freedom to her people and end the Hunger Games once and for all.",7.6525,/lImKHDfExAulp16grYm8zD5eONE.jpg,2015-11-18,The Hunger Games: Mockingjay - Part 2,False,6.901,13161,The Hunger Games Collection,160000000,"['Action', 'Adventure', 'Science Fiction']",http://www.thehungergames.movie/,tt1951266,['US'],"['Lionsgate', 'Color Force', 'Studio Babelsberg']","['Germany', 'United States of America']",653428261,137,['English'],Released,The fire will burn forever.,false
False,/sq8oUjbBvKkqv9h0Ns5rQbbquhZ.jpg,"[18, 12, 878]",286217,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",15.4976,/3ndAx3weG6KDkJIRMCi5vXX6Dyb.jpg,2015-09-30,The Martian,False,7.7,20858,,108000000,"['Drama', 'Adventure', 'Science Fiction']",https://www.20thcenturystudios.com/movies/the-martian,tt3659388,['US'],"['Genre Films', 'TSG Entertainment', '20th Century Fox', 'Scott Free Productions']",['United States of America'],631058917,141,"['English', 'Mandarin']",Released,Bring him home.,false
False,/wdwcOBMkt3zmPQuEMxB3FUtMio2.jpg,"[12, 28, 878]",271110,en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",13.6256,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,2016-04-27,Captain America: Civil War,False,7.446,23762,Captain America Collection,250000000,"['Adventure', 'Action', 'Science Fiction']",https://www.marvel.com/movies/captain-america-civil-war,tt3498820,['US'],['Marvel Studios'],['United States of America'],1155046416,147,"['Romanian', 'English', 'German', 'Russian']",Released,United we stand. Divided we fall.,true
False,/8mTHUXS3vwub5ZlovQkZ8veQUah.jpg,"[28, 12, 878]",330459,en,Rogue One: A Star Wars Story,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,7.1161,/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,2016-12-14,Rogue One: A Star Wars Story,False,7.505,16158,,200000000,"['Action', 'Adventure', 'Science Fiction']",https://www.starwars.com/films/rogue-one,tt3748528,['US'],['Lucasfilm Ltd.'],['United States of America'],1056057273,133,['English'],Released,Empires are built on fear. Rebellions are built on hope.,false
False,/wijltj1toRcicHlCn8Cpsp4yPXe.jpg,"[12, 16, 35, 10751]",127380,en,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,6.6585,/3UVe8NL1E2ZdUZ9EDlKGJY5UzE.jpg,2016-06-16,Finding Dory,False,7.037,12536,Finding Nemo Collection,200000000,"['Adventure', 'Animation', 'Comedy', 'Family']",http://movies.disney.com/finding-dory,tt2277860,['US'],['Pixar'],['United States of America'],1029266989,97,['English'],Released,An unforgettable journey she probably won't remember.,false
False,/9tOkjBEiiGcaClgJFtwocStZvIT.jpg,"[16, 12, 10751, 35]",269149,en,Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",25.4602,/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,2016-02-11,Zootopia,False,7.759,17718,Zootopia Collection,150000000,"['Animation', 'Adventure', 'Family', 'Comedy']",http://movies.disney.com/zootopia,tt2948356,['US'],['Walt Disney Animation Studios'],['United States of America'],1025521689,109,['English'],Released,Welcome to the urban jungle.,false
False,/8oYykF1Qhrb8fC2qZqD71EzRywg.jpg,"[10751, 12, 14]",278927,en,The Jungle Book,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",5.6241,/2Epx7F9X7DrFptn4seqn4mzBVks.jpg,2016-04-07,The Jungle Book,False,6.866,8394,,175000000,"['Family', 'Adventure', 'Fantasy']",http://movies.disney.com/the-jungle-book-2016,tt3040964,"['US', 'GB']","['Walt Disney Pictures', 'Fairview Entertainment', 'Moving Picture Company']","['United Kingdom', 'United States of America']",966550600,106,['English'],Released,The legend comes to life.,false
False,/c1Ywtvlqls6tPBZ3BqbPtBwHyng.jpg,"[10751, 35, 12, 16]",328111,en,The Secret Life of Pets,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",3.1683,/bc3rCMgP4bbxNqGQCRlpJyU8otF.jpg,2016-06-18,The Secret Life of Pets,False,6.314,8412,The Secret Life of Pets Collection,75000000,"['Family', 'Comedy', 'Adventure', 'Animation']",http://www.thesecretlifeofpets.com/,tt2709768,['US'],"['Illumination', 'Universal Pictures']",['United States of America'],875457937,86,['English'],Released,Think this is what they do all day?,false
False,/mwuP3Ah8b7SKnmSCk8EaQw7jrEq.jpg,"[28, 12, 14]",209112,en,Batman v Superman: Dawn of Justice,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",12.9094,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg,2016-03-23,Batman v Superman: Dawn of Justice,False,5.989,18766,Man of Steel Collection,250000000,"['Action', 'Adventure', 'Fantasy']",https://www.warnerbros.com/movies/batman-v-superman-dawn-justice,tt2975590,['US'],"['Warner Bros. Pictures', 'RatPac Entertainment', 'Atlas Entertainment', 'Cruel & Unusual Films', 'DC']",['United States of America'],874362803,152,['English'],Released,The greatest gladiator match in the history of the world.,false
False,/8Qsr8pvDL3s1jNZQ4HK1d1Xlvnh.jpg,"[14, 12]",259316,en,Fantastic Beasts and Where to Find Them,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",8.7573,/fLsaFKExQt05yqjoAvKsmOMYvJR.jpg,2016-11-16,Fantastic Beasts and Where to Find Them,False,7.3,19527,Fantastic Beasts Collection,180000000,"['Fantasy', 'Adventure']",http://www.fantasticbeasts.com/,tt3183660,"['GB', 'US']","['Heyday Films', 'Warner Bros. Pictures']","['United Kingdom', 'United States of America']",809342332,133,['English'],Released,From J.K. Rowling's wizarding world.,false
False,/en971MEXui9diirXlogOrPKmsEn.jpg,"[28, 12, 35]",293660,en,Deadpool,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",14.6236,/3E53WEZJqP6aM84D8CckXx4pIHw.jpg,2016-02-09,Deadpool,False,7.622,32390,Deadpool Collection,58000000,"['Action', 'Adventure', 'Comedy']",https://www.20thcenturystudios.com/movies/deadpool,tt1431045,['US'],"['20th Century Fox', ""The Donners' Company"", 'Genre Films', 'Marvel Entertainment']",['United States of America'],782837347,108,['English'],Released,Feel the love.,false
False,/wAk0yKrhAmvsoMvlKs4QImhvK5X.jpg,"[28, 12, 14]",297761,en,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",6.4988,/sk3FZgh3sRrmr8vyhaitNobMcfh.jpg,2016-08-03,Suicide Squad,False,5.919,21900,Suicide Squad Collection,175000000,"['Action', 'Adventure', 'Fantasy']",http://www.suicidesquad.com/,tt1386697,['US'],"['Warner Bros. Pictures', 'RatPac Entertainment', 'DC Films', 'Atlas Entertainment']",['United States of America'],749200054,122,"['English', 'Japanese', 'Spanish']",Released,Worst. Heroes. Ever.,false
False,/bIUaCtWaRgd78SnoHJDI8TNf7Sd.jpg,"[12, 28, 878]",181808,en,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",9.4177,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,2017-12-13,Star Wars: The Last Jedi,False,6.8,16107,Star Wars Collection,300000000,"['Adventure', 'Action', 'Science Fiction']",https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,tt2527336,['US'],['Lucasfilm Ltd.'],['United States of America'],1332698830,152,['English'],Released,Let the past die.,false
False,/uU1Mt4JWhDvl4vKb3AfxNsorkoM.jpg,"[10751, 14, 10749]",321612,en,Beauty and the Beast,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,10.5111,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,2017-03-16,Beauty and the Beast,False,6.968,15914,,160000000,"['Family', 'Fantasy', 'Romance']",http://movies.disney.com/beauty-and-the-beast-2017,tt2771200,['US'],"['Walt Disney Pictures', 'Mandeville Films']",['United States of America'],1266115964,129,"['English', 'French']",Released,Be our guest.,false
False,/3IJ8kG8i84PncXkSovu0PaZQfjM.jpg,"[28, 80, 53]",337339,en,The Fate of the Furious,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",6.6198,/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg,2017-04-12,The Fate of the Furious,False,6.857,10703,The Fast and the Furious Collection,250000000,"['Action', 'Crime', 'Thriller']",https://www.uphe.com/movies/the-fate-of-the-furious,tt4630562,['US'],"['Original Film', 'One Race', 'Universal Pictures']",['United States of America'],1236000000,136,"['English', 'Spanish']",Released,Never give up on family.,false
False,/ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,"[28, 16, 35, 10751, 12]",324852,en,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,4.6276,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,2017-06-15,Despicable Me 3,False,6.465,7540,Despicable Me Collection,80000000,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",http://www.despicable.me,tt3469046,['US'],"['Illumination', 'Universal Pictures']",['United States of America'],1034800131,90,['English'],Released,Oh brother.,false
False,/rz3TAyd5kmiJmozp3GUbYeB5Kep.jpg,"[12, 35, 14, 28]",353486,en,Jumanji: Welcome to the Jungle,"Four teenagers in detention discover an old video game console with a game they’ve never heard of. When they decide to play, they are immediately sucked into the jungle world of Jumanji in the bodies of their avatars. They’ll have to complete the adventure of their lives filled with fun, thrills and danger or be stuck in the game forever!",6.0801,/pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,2017-12-09,Jumanji: Welcome to the Jungle,False,6.818,14292,Jumanji Collection,90000000,"['Adventure', 'Comedy', 'Fantasy', 'Action']",https://www.sonypictures.com/movies/jumanjiwelcometothejungle,tt2283362,['US'],"['Matt Tolmach Productions', 'Seven Bucks Productions', 'Columbia Pictures']",['United States of America'],995339117,119,['English'],Released,The game has evolved.,false
False,/tPpYGm2mVecue7Bk3gNVoSPA5qn.jpg,"[28, 12, 878]",315635,en,Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",19.1055,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,2017-07-05,Spider-Man: Homecoming,False,7.329,22877,Spider-Man (MCU) Collection,175000000,"['Action', 'Adventure', 'Science Fiction']",https://www.sonypictures.com/movies/spidermanhomecoming,tt2250912,['US'],"['Marvel Studios', 'Pascal Pictures', 'LStar Capital', 'Columbia Pictures']",['United States of America'],880978185,133,['English'],Released,Homework can wait. The city can't.,true
False,/mjudUA3QNsJCtuDeXUx55MLzuKM.jpg,"[10752, 28]",452557,zh,战狼2,"China's deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector.",1.8573,/87aWrVqaVhXhblhO7sYHLC2y8TT.jpg,2017-07-27,Wolf Warrior 2,False,6.505,321,Wolf Warrior Collection,29700000,"['War', 'Action']",,tt7131870,['CN'],"['Spring Era Film Company', 'Beijing Century Media Culture', 'Chao Feng Pictures', 'Orange Image', 'Beijing Culture', 'DF Pictures']",['China'],870322670,124,['Mandarin'],Released,,false
False,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,"[878, 12, 28]",283995,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,14.3937,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,2017-04-19,Guardians of the Galaxy Vol. 2,False,7.609,22664,Guardians of the Galaxy Collection,200000000,"['Science Fiction', 'Adventure', 'Action']",https://www.marvel.com/movies/guardians-of-the-galaxy-vol-2,tt3896198,['US'],['Marvel Studios'],['United States of America'],863756051,137,['English'],Released,Anyone can save the galaxy once.,true
False,/wBzMnQ01R9w58W6ucltdYfOyP4j.jpg,"[28, 12, 878, 35]",284053,en,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",11.8904,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,2017-10-02,Thor: Ragnarok,False,7.581,21748,Thor Collection,180000000,"['Action', 'Adventure', 'Science Fiction', 'Comedy']",https://www.marvel.com/movies/thor-ragnarok,tt3501632,['US'],['Marvel Studios'],['United States of America'],855301806,131,['English'],Released,No hammer. No problem.,true
False,/AaABt75ZzfMGrscUR2seabz4PEX.jpg,"[28, 12, 14]",297762,en,Wonder Woman,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,15.4919,/v4ncgZjG2Zu8ZW5al1vIZTsSjqX.jpg,2017-05-30,Wonder Woman,False,7.21,20718,Wonder Woman Collection,149000000,"['Action', 'Adventure', 'Fantasy']",https://www.warnerbros.com/movies/wonder-woman,tt0451279,['US'],"['Atlas Entertainment', 'Cruel & Unusual Films', 'DC Films', 'Warner Bros. Pictures']",['United States of America'],823970682,141,"['German', 'English']",Released,Power. Grace. Wisdom. Wonder.,false
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",31.1023,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.234,31520,The Avengers Collection,300000000,"['Adventure', 'Action', 'Science Fiction']",https://www.marvel.com/movies/avengers-infinity-war,tt4154756,['US'],['Marvel Studios'],['United States of America'],2052415039,149,"['English', 'Xhosa']",Released,Destiny arrives all the same.,true
False,/19Ed4XgjahPm4U8JT7SnntERIlt.jpg,"[28, 12, 878]",284054,en,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",14.4103,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,2018-02-13,Black Panther,False,7.362,23206,Black Panther Collection,200000000,"['Action', 'Adventure', 'Science Fiction']",https://www.marvel.com/movies/black-panther,tt1825683,['US'],['Marvel Studios'],['United States of America'],1349926083,135,"['English', 'Korean', 'Swahili', 'Xhosa']",Released,Long live the king.,true
False,/6WA9stUMbIkEPxn3D5SWlA8FIi7.jpg,"[28, 12, 878, 53]",351286,en,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",10.5002,/x2Us3jR6ToMJjbcPbLimYoxf6xr.jpg,2018-06-06,Jurassic World: Fallen Kingdom,False,6.532,12569,Jurassic Park Collection,170000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",https://www.uphe.com/movies/jurassic-world-fallen-kingdom,tt4881806,['US'],"['Amblin Entertainment', 'Universal Pictures']",['United States of America'],1310469037,129,"['English', 'Russian']",Released,The park is gone.,false
False,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,"[28, 12, 16, 10751]",260513,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",8.4509,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,2018-06-14,Incredibles 2,False,7.453,13510,The Incredibles Collection,200000000,"['Action', 'Adventure', 'Animation', 'Family']",https://movies.disney.com/incredibles-2,tt3606756,['US'],['Pixar'],['United States of America'],1243225667,118,['English'],Released,"It's been too long, dahlings.",false
False,/9QusGjxcYvfPD1THg6oW3RLeNn7.jpg,"[28, 12, 14]",297802,en,Aquaman,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",10.2282,/ufl63EFcc5XpByEV2Ecdw6WJZAI.jpg,2018-12-07,Aquaman,False,6.868,14737,Aquaman Collection,160000000,"['Action', 'Adventure', 'Fantasy']",https://www.warnerbros.com/movies/aquaman,tt1477834,['US'],"['Warner Bros. Pictures', 'The Safran Company', 'DC Films']",['United States of America'],1152028393,143,['English'],Released,Home is calling.,false
False,/dcvbs8z0GEXslC1kCT77x19XDeR.jpg,"[10402, 18]",424694,en,Bohemian Rhapsody,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",9.0702,/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg,2018-10-24,Bohemian Rhapsody,False,7.961,17564,,52000000,"['Music', 'Drama']",http://bohemianrhapsody.com,tt1727824,"['US', 'GB']","['20th Century Fox', 'Regency Enterprises', 'GK Films', 'TSG Entertainment']","['United Kingdom', 'United States of America']",910813521,135,['English'],Released,Fearless lives forever.,false
False,/hNsYUryiwxcdeTMkaBcPF3iEg0p.jpg,"[878, 28]",335983,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",12.7289,/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,2018-09-28,Venom,False,6.826,17028,Venom Collection,116000000,"['Science Fiction', 'Action']",https://www.sonypictures.com/movies/venom,tt1270797,['US'],"['Matt Tolmach Productions', 'Pascal Pictures', 'Marvel Entertainment', 'Tencent Pictures', 'Arad Productions', 'Columbia Pictures']","['China', 'United States of America']",856085151,112,"['Mandarin', 'English', 'Malay']",Released,The world has enough Superheroes.,false
False,/5jnoAA74Qwb5w6B9FMvnc20n6Ie.jpg,"[28, 12]",353081,en,Mission: Impossible - Fallout,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",8.5039,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,2018-07-25,Mission: Impossible - Fallout,False,7.447,8965,Mission: Impossible Collection,178000000,"['Action', 'Adventure']",,tt4912910,['US'],"['Paramount Pictures', 'Bad Robot', 'Skydance Media', 'TC Productions']",['United States of America'],791658205,147,"['English', 'French']",Released,Some missions are not a choice.,false
False,/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,"[28, 35, 12]",383498,en,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,10.219,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,2018-05-15,Deadpool 2,False,7.489,18956,Deadpool Collection,110000000,"['Action', 'Comedy', 'Adventure']",https://www.20thcenturystudios.com/movies/deadpool-2,tt5463162,['US'],"['Maximum Effort', 'Genre Films', '20th Century Fox', 'Marvel Entertainment']",['United States of America'],785896632,120,"['Cantonese', 'English', 'Russian', 'Spanish']",Released,Prepare for the Second Coming.,false
False,/i3rRY0EKYhSpyOLRAQ7iB05zhAp.jpg,"[14, 12]",338952,en,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",4.5083,/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg,2018-11-14,Fantastic Beasts: The Crimes of Grindelwald,False,6.837,11353,Fantastic Beasts Collection,200000000,"['Fantasy', 'Adventure']",http://www.fantasticbeasts.com,tt4123430,"['US', 'GB']","['Warner Bros. Pictures', 'Heyday Films']","['United Kingdom', 'United States of America']",654900000,134,"['English', 'French']",Released,Fate of one. Future of all.,false
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",18.0537,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,2019-04-24,Avengers: Endgame,False,8.236,27290,The Avengers Collection,356000000,"['Adventure', 'Science Fiction', 'Action']",https://www.marvel.com/movies/avengers-endgame,tt4154796,['US'],['Marvel Studios'],['United States of America'],2799439100,181,"['English', 'Japanese', 'Xhosa']",Released,Avenge the fallen.,true
False,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,"[12, 18, 10751, 16]",420818,en,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",8.8936,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,2019-07-12,The Lion King,False,7.097,10644,The Lion King (Reboot) Collection,260000000,"['Adventure', 'Drama', 'Family', 'Animation']",https://movies.disney.com/the-lion-king-2019,tt6105098,['US'],"['Walt Disney Pictures', 'Fairview Entertainment']",['United States of America'],1662020819,118,['English'],Released,The king has returned.,false
